customer_code,frequency,recency,T,customer_name,region,province_name,total_revenue,prob_alive,predicted_orders_30d,is_new_dealer,segment,priority_score
KH-00575,2.0,8.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,Miền Bắc,Quảng Ninh,140046168.0,0.8864963427714377,0.7530049782835077,False,Monitor High,0.6675
KH-00544,2.0,8.0,9.0,DOANH NGHIỆP TW VIỆT ANH,Miền Bắc,Hà Nội,95513958.0,0.8864963427714377,0.7530049782835077,False,Monitor High,0.6675
KH-00531,2.0,8.0,9.0,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,Miền Bắc,Hà Nội,79262208.0,0.8864963427714377,0.7530049782835077,False,Monitor High,0.6675
KH-00588,2.0,8.0,9.0,CÔNG TY CỔ PHẦN TÂY BẮC,Miền Bắc,Hà Nội,68879802.0,0.8864963427714377,0.7530049782835077,False,Monitor High,0.6675
KH-00393,2.0,10.0,10.0,CÔNG TY TNHH THƯƠNG MẠI SƠN HÀ,Miền Trung,Thanh Hóa,170920516.0,0.9063176279847442,0.7106250718954868,False,Monitor High,0.6441
KH-00439,2.0,10.0,10.0,DOANH NGHIỆP TW THUỶ TIÊN,Miền Trung,Nghệ An,78843874.0,0.9063176279847442,0.7106250718954868,False,Monitor High,0.6441
KH-00147,9.0,58.0,58.0,CÔNG TY TNHH PHÚ THỊNH,Miền Bắc,Hà Nội,884262666.0,0.981471193890478,0.6470399165045007,False,Monitor High,0.6351
KH-00580,2.0,7.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI LONG PHÚ,Miền Trung,Đà Nẵng,84347851.0,0.8606013971217482,0.7310093737380476,False,Monitor High,0.6291
KH-00536,2.0,7.0,9.0,CỬA HÀNG XE ĐẠP LONG PHÚ,Miền Bắc,Hà Nội,259185131.0,0.8606013971217482,0.7310093737380476,False,Monitor High,0.6291
KH-00505,2.0,7.0,9.0,CÔNG TY CỔ PHẦN TÚ ANH,Miền Trung,Nghệ An,148050332.0,0.8606013971217482,0.7310093737380476,False,Monitor High,0.6291
KH-00467,2.0,7.0,9.0,DOANH NGHIỆP TW TÂY BẮC,Miền Trung,Quảng Trị,86607759.0,0.8606013971217482,0.7310093737380476,False,Monitor High,0.6291
KH-00584,2.0,7.0,9.0,CÔNG TY TNHH CHI THÀNH,Miền Bắc,Hà Nội,204669938.0,0.8606013971217482,0.7310093737380476,False,Monitor High,0.6291
KH-00518,2.0,7.0,9.0,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Miền Bắc,Hưng Yên,89404799.0,0.8606013971217482,0.7310093737380476,False,Monitor High,0.6291
KH-00511,2.0,7.0,9.0,CÔNG TY TNHH BÌNH MINH,Miền Bắc,Lào Cai,61305999.0,0.8606013971217482,0.7310093737380476,False,Monitor High,0.6291
KH-00496,2.0,7.0,9.0,CÔNG TY CỔ PHẦN TOÀN THẮNG,Miền Bắc,Hà Nội,80828318.0,0.8606013971217482,0.7310093737380476,False,Monitor High,0.6291
KH-00578,2.0,7.0,9.0,DOANH NGHIỆP TW NGỌC ANH,Miền Bắc,Hà Nội,70058877.0,0.8606013971217482,0.7310093737380476,False,Monitor High,0.6291
KH-00560,2.0,7.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI NGỌC ANH,Miền Bắc,Hải Phòng,121978308.0,0.8606013971217482,0.7310093737380476,False,Monitor High,0.6291
KH-00524,2.0,7.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,Miền Bắc,Hưng Yên,125150065.0,0.8606013971217482,0.7310093737380476,False,Monitor High,0.6291
KH-00076,9.0,58.0,59.0,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Miền Bắc,Bắc Giang,1171219711.0,0.9784637062776979,0.6346545355156227,False,Monitor High,0.621
KH-00445,2.0,9.0,10.0,CÔNG TY CỔ PHẦN TÂN TIẾN,Miền Trung,Quảng Ngãi,71900542.0,0.8882582451423202,0.6964650800399586,False,Monitor High,0.6186
KH-00390,2.0,9.0,10.0,HỘ KINH DOANH ĐẠI LỢI,Miền Bắc,Hà Nội,176036627.0,0.8882582451423202,0.6964650800399586,False,Monitor High,0.6186
KH-00392,2.0,9.0,10.0,HỘ KINH DOANH SƠN HÀ,Miền Trung,Hà Tĩnh,96163865.0,0.8882582451423202,0.6964650800399586,False,Monitor High,0.6186
KH-00432,2.0,9.0,10.0,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,Miền Bắc,Hà Nội,91132845.0,0.8882582451423202,0.6964650800399586,False,Monitor High,0.6186
KH-00342,3.0,6.0,11.0,HỘ KINH DOANH VĨNH PHÁT,Miền Bắc,Hà Nội,368069456.0,0.7720372520352379,0.7988188533996097,False,Monitor High,0.6167
KH-00415,3.0,5.0,10.0,DOANH NGHIỆP TW KHẢI HOÀN,Miền Trung,Thanh Hóa,486442458.0,0.7430031162826088,0.8279642988482729,False,Monitor High,0.6152
KH-00609,2.0,5.0,8.0,DOANH NGHIỆP TW NGỌC ANH,Miền Bắc,Hưng Yên,91827748.0,0.8146480307436778,0.7549136410073561,False,Monitor High,0.615
KH-00762,1.0,1.0,2.0,CỬA HÀNG XE ĐẠP TRÍ ĐỨC,Miền Bắc,Phú Thọ,80889429.0,0.713918276635442,0.8439650386840769,True,New Dealer,0.6025
KH-00756,1.0,1.0,2.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,Miền Bắc,Hà Nội,98081086.0,0.713918276635442,0.8439650386840769,True,New Dealer,0.6025
KH-00747,1.0,1.0,2.0,DOANH NGHIỆP TW TÂY BẮC,Miền Bắc,Ninh Bình,50153691.0,0.713918276635442,0.8439650386840769,True,New Dealer,0.6025
KH-00219,8.0,53.0,54.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,Miền Bắc,Ninh Bình,495410362.0,0.9757838376581973,0.6150528222119164,False,Monitor High,0.6002
KH-00368,2.0,11.0,11.0,HỘ KINH DOANH HOÀ BÌNH,Miền Bắc,Hà Nội,664481428.0,0.9063176279847442,0.6598865302214039,False,Monitor High,0.5981
KH-00727,1.0,3.0,3.0,HỘ KINH DOANH PHÚ THỊNH,Miền Trung,Quảng Ngãi,127803321.0,0.7772468206416161,0.7645343377434571,True,New Dealer,0.5942
KH-00424,2.0,8.0,10.0,CÔNG TY TNHH TRÍ ĐỨC,Miền Bắc,Hà Nội,113614426.0,0.8651843390342525,0.6783733032934167,False,Monitor High,0.5869
KH-00442,2.0,8.0,10.0,CÔNG TY TNHH HOÀ BÌNH,Miền Bắc,Phú Thọ,68451098.0,0.8651843390342525,0.6783733032934167,False,Monitor High,0.5869
KH-00457,2.0,8.0,10.0,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Miền Trung,Thanh Hóa,171219589.0,0.8651843390342525,0.6783733032934167,False,Monitor High,0.5869
KH-00514,2.0,6.0,9.0,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,Miền Bắc,Hà Nội,101558121.0,0.8262688952057026,0.7018467662772113,False,Monitor High,0.5799
KH-00534,2.0,6.0,9.0,DOANH NGHIỆP TW AN PHÁT,Miền Bắc,Phú Thọ,90103679.0,0.8262688952057026,0.7018467662772113,False,Monitor High,0.5799
KH-00472,2.0,6.0,9.0,CÔNG TY CỔ PHẦN TRÍ ĐỨC,Miền Bắc,Hà Nội,118651451.0,0.8262688952057026,0.7018467662772113,False,Monitor High,0.5799
KH-00466,2.0,6.0,9.0,HỘ KINH DOANH HÙNG CƯỜNG,Miền Bắc,Quảng Ninh,148609865.0,0.8262688952057026,0.7018467662772113,False,Monitor High,0.5799
KH-00484,2.0,6.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,Miền Bắc,Bắc Ninh,196730314.0,0.8262688952057026,0.7018467662772113,False,Monitor High,0.5799
KH-00527,2.0,6.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,Miền Bắc,Hà Nội,92575900.0,0.8262688952057026,0.7018467662772113,False,Monitor High,0.5799
KH-00533,2.0,6.0,9.0,CÔNG TY TNHH YÊN BÌNH,Miền Bắc,Phú Thọ,99111650.0,0.8262688952057026,0.7018467662772113,False,Monitor High,0.5799
KH-00339,2.0,10.0,11.0,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Miền Bắc,Hà Nội,142785806.0,0.8897330831385944,0.647811384140265,False,Monitor High,0.5764
KH-00373,2.0,10.0,11.0,DOANH NGHIỆP TW THIÊN AN,Miền Bắc,Hưng Yên,221831417.0,0.8897330831385944,0.647811384140265,False,Monitor High,0.5764
KH-00358,2.0,10.0,11.0,CÔNG TY TNHH SƠN HÀ,Miền Trung,Thanh Hóa,67151465.0,0.8897330831385944,0.647811384140265,False,Monitor High,0.5764
KH-00134,8.0,56.0,58.0,DOANH NGHIỆP TW PHÚ THỊNH,Miền Trung,Quảng Nam,984310817.0,0.9724652506202288,0.5727738609624565,False,Monitor High,0.557
KH-00354,2.0,9.0,11.0,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,Miền Bắc,Thái Nguyên,129011921.0,0.868938975488163,0.6326712708700368,False,Monitor High,0.5498
KH-00419,2.0,7.0,10.0,DOANH NGHIỆP TW ĐẠI DƯƠNG,Miền Bắc,Hà Nội,225759574.0,0.8353303938714458,0.6549654369200613,False,Monitor High,0.5471
KH-00417,2.0,7.0,10.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,Miền Bắc,Quảng Ninh,114512568.0,0.8353303938714458,0.6549654369200613,False,Monitor High,0.5471
KH-00450,2.0,7.0,10.0,HỘ KINH DOANH QUANG VINH,Miền Trung,Thanh Hóa,82131823.0,0.8353303938714458,0.6549654369200613,False,Monitor High,0.5471
KH-00407,2.0,7.0,10.0,DOANH NGHIỆP TW LONG PHÚ,Miền Trung,Đà Nẵng,114760435.0,0.8353303938714458,0.6549654369200613,False,Monitor High,0.5471
KH-00428,2.0,7.0,10.0,CỬA HÀNG XE ĐẠP NAM TIẾN,Miền Bắc,Quảng Ninh,225404103.0,0.8353303938714458,0.6549654369200613,False,Monitor High,0.5471
KH-00451,2.0,7.0,10.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Miền Bắc,Phú Thọ,74271465.0,0.8353303938714458,0.6549654369200613,False,Monitor High,0.5471
KH-00389,2.0,7.0,10.0,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,Miền Trung,Thanh Hóa,89540622.0,0.8353303938714458,0.6549654369200613,False,Monitor High,0.5471
KH-00022,8.0,62.0,63.0,CÔNG TY CỔ PHẦN VIỆT ANH,Miền Bắc,Hà Nội,553928221.0,0.9762665552663025,0.5314589525612441,False,Monitor High,0.5188
KH-00487,2.0,5.0,9.0,DOANH NGHIỆP TW TRƯỜNG THỊNH,Miền Bắc,Bắc Ninh,304637537.0,0.7801364571200312,0.6626610935757701,False,Monitor High,0.517
KH-00010,8.0,63.0,64.0,CỬA HÀNG XE ĐẠP QUANG VINH,Miền Bắc,Thái Nguyên,503776086.0,0.9763115950683103,0.5235523520190217,False,Monitor High,0.5112
KH-00018,8.0,63.0,64.0,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,Miền Bắc,Hà Nội,486141845.0,0.9763115950683103,0.5235523520190217,False,Monitor High,0.5112
KH-00133,7.0,57.0,58.0,DOANH NGHIỆP TW YÊN BÌNH,Miền Trung,Thanh Hóa,327524467.0,0.9729060939728119,0.5046739481615825,False,Monitor High,0.491
KH-00336,2.0,9.0,12.0,CÔNG TY CỔ PHẦN LONG PHÚ,Miền Bắc,Bắc Ninh,9333334.0,0.8485120952133764,0.5766399253752093,False,Monitor High,0.4893
KH-00088,7.0,56.0,59.0,CỬA HÀNG XE ĐẠP SÁN LẠP,Miền Trung,Nghệ An,489869595.0,0.9656214962357584,0.4928181399799088,False,Monitor Low,0.4759
KH-00042,7.0,60.0,62.0,HỘ KINH DOANH MẶT TRỜI,Miền Bắc,Hà Nội,313552605.0,0.9698712144951798,0.47214671296380134,False,Monitor Low,0.4579
KH-00713,1.0,3.0,4.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,Miền Bắc,Điện Biên,39120551.0,0.7357538129840893,0.6199475420174031,True,New Dealer,0.4561
KH-00004,7.0,62.0,64.0,DOANH NGHIỆP TW KHẢI HOÀN,,,325238580.0,0.9700771475397887,0.4581532917056724,False,Monitor Low,0.4444
KH-00078,7.0,50.0,59.0,HỘ KINH DOANH VĨNH PHÁT,Miền Bắc,Hà Nội,301886045.0,0.926784089007639,0.4729969379184221,False,Monitor Low,0.4384
KH-00519,2.0,4.0,9.0,CÔNG TY CỔ PHẦN XUÂN MAI,Miền Bắc,Hưng Yên,155462755.0,0.7175704100928594,0.609516435656829,False,Monitor High,0.4374
KH-00740,1.0,1.0,3.0,CỬA HÀNG XE ĐẠP TOÀN THẮNG,Miền Bắc,Hà Nội,122021628.0,0.6558325259179606,0.6451058692776592,True,New Dealer,0.4231
KH-00731,1.0,1.0,3.0,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,Miền Bắc,Hải Phòng,113664428.0,0.6558325259179606,0.6451058692776592,True,New Dealer,0.4231
KH-00694,1.0,4.0,5.0,HỘ KINH DOANH NGỌC ANH,Miền Bắc,Hà Nội,88149793.0,0.7418618873589877,0.5468544311401093,False,Monitor High,0.4057
KH-00700,1.0,4.0,5.0,CÔNG TY TNHH TÂY BẮC,Miền Bắc,Hưng Yên,51236467.0,0.7418618873589877,0.5468544311401093,False,Monitor High,0.4057
KH-00701,1.0,4.0,5.0,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,Miền Trung,Hà Tĩnh,52662214.0,0.7418618873589877,0.5468544311401093,False,Monitor High,0.4057
KH-00686,1.0,4.0,5.0,CỬA HÀNG XE ĐẠP LONG PHÚ,Miền Bắc,Phú Thọ,52959434.0,0.7418618873589877,0.5468544311401093,False,Monitor High,0.4057
KH-00014,6.0,64.0,64.0,HỘ KINH DOANH LONG PHÚ,Miền Bắc,Bắc Ninh,310207551.0,0.9717631689458053,0.39678621794159186,False,Monitor Low,0.3856
KH-00007,6.0,62.0,64.0,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Miền Trung,Thanh Hóa,824872376.0,0.9659057935649606,0.39439455925488653,False,Monitor Low,0.3809
KH-00680,1.0,3.0,5.0,HỘ KINH DOANH ĐẠI LỢI,Miền Trung,Hà Tĩnh,110020536.0,0.696352621606777,0.5133078316199127,False,Monitor High,0.3574
KH-00679,1.0,3.0,5.0,HỘ KINH DOANH ĐẠI DƯƠNG,Miền Bắc,Sơn La,58030816.0,0.696352621606777,0.5133078316199127,False,Monitor High,0.3574
KH-00691,1.0,3.0,5.0,CÔNG TY TNHH PHÚ THỊNH,Miền Bắc,Hà Nội,33204999.0,0.696352621606777,0.5133078316199127,False,Monitor High,0.3574
KH-00168,5.0,55.0,57.0,DOANH NGHIỆP TW ĐẠI LỢI,Miền Bắc,Hà Nội,239090587.0,0.9591721403125835,0.3688055169257113,False,Monitor Low,0.3537
KH-00341,3.0,4.0,11.0,CỬA HÀNG XE ĐẠP VIỆT ANH,Miền Bắc,Điện Biên,1019915422.0,0.5817848913507164,0.6019667297256062,False,Monitor High,0.3502
KH-00635,1.0,6.0,7.0,DOANH NGHIỆP TW ĐẠI LỢI,Miền Bắc,Thái Nguyên,90429323.0,0.7499137615781912,0.44230704886586625,False,Monitor Low,0.3317
KH-00673,1.0,6.0,7.0,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,Miền Bắc,Hà Nội,56872208.0,0.7499137615781912,0.44230704886586625,False,Monitor Low,0.3317
KH-00654,1.0,6.0,7.0,HỘ KINH DOANH TÂY BẮC,Miền Bắc,Bắc Ninh,73293778.0,0.7499137615781912,0.44230704886586625,False,Monitor Low,0.3317
KH-00656,1.0,6.0,7.0,CỬA HÀNG XE ĐẠP VĨNH PHÁT,Miền Bắc,Hải Phòng,262652798.0,0.7499137615781912,0.44230704886586625,False,Monitor Low,0.3317
KH-00023,5.0,63.0,63.0,CÔNG TY TNHH THANH BÌNH,Miền Bắc,Hà Nội,805982404.0,0.9657881589244458,0.3376028002557557,False,Monitor Low,0.3261
KH-00746,0.0,0.0,2.0,CÔNG TY TNHH THƯƠNG MẠI SÁN LẠP,Miền Bắc,Hà Nội,2861111.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00745,0.0,0.0,2.0,CÔNG TY TNHH THƯƠNG MẠI HÙNG CƯỜNG,Miền Trung,Nghệ An,5166666.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00760,0.0,0.0,2.0,CÔNG TY CỔ PHẦN TÚ ANH,Miền Trung,Quảng Trị,40616660.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00751,0.0,0.0,2.0,CÔNG TY CỔ PHẦN SÁN LẠP,Miền Trung,Đà Nẵng,9444444.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00752,0.0,0.0,2.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,Miền Trung,Quảng Trị,46597952.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00750,0.0,0.0,2.0,CÔNG TY CỔ PHẦN ĐÔNG NAM,Miền Nam,Đồng Nai,4611110.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00749,0.0,0.0,2.0,CÔNG TY CỔ PHẦN KHẢI HOÀN,Miền Bắc,Hà Nội,2583333.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00748,0.0,0.0,2.0,DOANH NGHIỆP TW TÂN TIẾN,Miền Bắc,Hà Nội,34807029.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00759,0.0,0.0,2.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,Miền Bắc,Tuyên Quang,20272677.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00753,0.0,0.0,2.0,CÔNG TY CỔ PHẦN XÂY DỰNG,Miền Bắc,Phú Thọ,2583333.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00754,0.0,0.0,2.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,Miền Bắc,Hưng Yên,2583333.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00755,0.0,0.0,2.0,CỬA HÀNG XE ĐẠP SƠN HÀ,Miền Trung,Khánh Hòa,34722222.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00757,0.0,0.0,2.0,HỘ KINH DOANH THUỶ TIÊN,Miền Bắc,Hà Nội,44248325.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00758,0.0,0.0,2.0,HỘ KINH DOANH THANH BÌNH,Miền Bắc,Bắc Ninh,15164625.0,1.0,0.32050180572487674,True,New Dealer,0.3205
KH-00723,1.0,1.0,4.0,CÔNG TY CỔ PHẦN THANH BÌNH,Miền Bắc,Phú Thọ,225844207.0,0.6032673492606602,0.508314199333396,True,New Dealer,0.3066
KH-00708,1.0,1.0,4.0,DOANH NGHIỆP TW KHẢI HOÀN,Miền Bắc,Hải Phòng,139954667.0,0.6032673492606602,0.508314199333396,True,New Dealer,0.3066
KH-00707,1.0,1.0,4.0,CỬA HÀNG XE ĐẠP TÚ ANH,Miền Bắc,Hà Nam,101424421.0,0.6032673492606602,0.508314199333396,True,New Dealer,0.3066
KH-00714,1.0,1.0,4.0,CỬA HÀNG XE ĐẠP BÌNH MINH,Miền Bắc,Quảng Ninh,50215545.0,0.6032673492606602,0.508314199333396,True,New Dealer,0.3066
KH-00614,1.0,7.0,8.0,CỬA HÀNG XE ĐẠP NAM TIẾN,Miền Bắc,Quảng Ninh,78672394.0,0.7527067855993667,0.40367435837677595,False,Monitor Low,0.3038
KH-00600,1.0,7.0,8.0,CỬA HÀNG XE ĐẠP TOÀN THẮNG,Miền Bắc,Hưng Yên,50129802.0,0.7527067855993667,0.40367435837677595,False,Monitor Low,0.3038
KH-00603,1.0,7.0,8.0,CÔNG TY CỔ PHẦN QUANG VINH,Miền Trung,Đà Nẵng,93938873.0,0.7527067855993667,0.40367435837677595,False,Monitor Low,0.3038
KH-00611,1.0,7.0,8.0,CÔNG TY TNHH VIỆT ANH,Miền Bắc,Thái Bình,41169157.0,0.7527067855993667,0.40367435837677595,False,Monitor Low,0.3038
KH-00604,1.0,7.0,8.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚC AN,Miền Trung,Đà Nẵng,44283325.0,0.7527067855993667,0.40367435837677595,False,Monitor Low,0.3038
KH-00622,1.0,7.0,8.0,CÔNG TY CỔ PHẦN XUÂN MAI,Miền Bắc,Lào Cai,55772673.0,0.7527067855993667,0.40367435837677595,False,Monitor Low,0.3038
KH-00621,1.0,7.0,8.0,CÔNG TY TNHH SƠN HÀ,Miền Bắc,Hưng Yên,83724512.0,0.7527067855993667,0.40367435837677595,False,Monitor Low,0.3038
KH-00623,1.0,7.0,8.0,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Miền Bắc,Quảng Ninh,69902671.0,0.7527067855993667,0.40367435837677595,False,Monitor Low,0.3038
KH-00601,1.0,7.0,8.0,HỘ KINH DOANH PHÚ THỊNH,Miền Bắc,Hà Nội,40957770.0,0.7527067855993667,0.40367435837677595,False,Monitor Low,0.3038
KH-00672,1.0,5.0,7.0,CÔNG TY CỔ PHẦN TÂN TIẾN,Miền Bắc,Hà Nội,47655540.0,0.7166660904652067,0.42269722164960194,False,Monitor Low,0.3029
KH-00666,1.0,5.0,7.0,CÔNG TY CỔ PHẦN TÂN TIẾN,Miền Bắc,Hà Nội,130900055.0,0.7166660904652067,0.42269722164960194,False,Monitor Low,0.3029
KH-00664,1.0,5.0,7.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂN TIẾN,Miền Bắc,Hà Nội,84232104.0,0.7166660904652067,0.42269722164960194,False,Monitor Low,0.3029
KH-00661,1.0,5.0,7.0,HỘ KINH DOANH QUANG VINH,Miền Bắc,Hà Nội,57684430.0,0.7166660904652067,0.42269722164960194,False,Monitor Low,0.3029
KH-00194,4.0,54.0,54.0,CỬA HÀNG XE ĐẠP SÁN LẠP,Miền Bắc,Hà Nội,389253883.0,0.9566057972041678,0.31523975027283874,False,Monitor Low,0.3016
KH-00683,1.0,2.0,5.0,DOANH NGHIỆP TW ĐẠI LỢI,Miền Bắc,Hà Nam,109883865.0,0.6365162093902242,0.4692001510371603,False,Monitor Low,0.2987
KH-00692,1.0,2.0,5.0,CỬA HÀNG XE ĐẠP SÁN LẠP,Miền Bắc,Hà Nội,57464428.0,0.6365162093902242,0.4692001510371603,False,Monitor Low,0.2987
KH-00371,2.0,4.0,11.0,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Miền Bắc,Bắc Ninh,63901840.0,0.6351956444766148,0.46248361159811546,False,Monitor Low,0.2938
KH-00217,4.0,49.0,54.0,DOANH NGHIỆP TW ĐẠI DƯƠNG,Miền Bắc,Thái Bình,562011596.0,0.9363048094768543,0.3085497654116197,False,Monitor Low,0.2889
KH-00606,1.0,6.0,8.0,CỬA HÀNG XE ĐẠP BÌNH MINH,Miền Bắc,Bắc Ninh,46314992.0,0.7234339955464043,0.3879754501583277,False,Monitor Low,0.2807
KH-00597,1.0,6.0,8.0,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,Miền Bắc,Hải Phòng,124993024.0,0.7234339955464043,0.3879754501583277,False,Monitor Low,0.2807
KH-00608,1.0,6.0,8.0,CÔNG TY TNHH THƯƠNG MẠI TÚ ANH,Miền Trung,Quảng Trị,158372192.0,0.7234339955464043,0.3879754501583277,False,Monitor Low,0.2807
KH-00610,1.0,6.0,8.0,DOANH NGHIỆP TW HÙNG CƯỜNG,Miền Bắc,Hưng Yên,40836475.0,0.7234339955464043,0.3879754501583277,False,Monitor Low,0.2807
KH-00555,1.0,8.0,9.0,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,Miền Bắc,Ninh Bình,75368493.0,0.7549822270174609,0.3712360380107888,False,Monitor Low,0.2803
KH-00525,1.0,8.0,9.0,CỬA HÀNG XE ĐẠP SÁN LẠP,Miền Bắc,Điện Biên,66708500.0,0.7549822270174609,0.3712360380107888,False,Monitor Low,0.2803
KH-00515,1.0,8.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,Miền Bắc,Hải Phòng,64399524.0,0.7549822270174609,0.3712360380107888,False,Monitor Low,0.2803
KH-00567,1.0,8.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,Miền Bắc,Hải Phòng,58082391.0,0.7549822270174609,0.3712360380107888,False,Monitor Low,0.2803
KH-00573,1.0,8.0,9.0,DOANH NGHIỆP TW THANH BÌNH,Miền Bắc,Quảng Ninh,47634245.0,0.7549822270174609,0.3712360380107888,False,Monitor Low,0.2803
KH-00482,1.0,8.0,9.0,CỬA HÀNG XE ĐẠP KHẢI HOÀN,Miền Bắc,Hà Nội,64565447.0,0.7549822270174609,0.3712360380107888,False,Monitor Low,0.2803
KH-00079,4.0,58.0,59.0,CÔNG TY TNHH ĐÔNG NAM,Miền Bắc,Bắc Giang,259679353.0,0.9535291670398077,0.288897826643166,False,Monitor Low,0.2755
KH-00048,4.0,60.0,60.0,CÔNG TY TNHH THUỶ TIÊN,Miền Bắc,Hà Nội,26574074.0,0.9566057972041678,0.2852318412137936,False,Monitor Low,0.2729
KH-00657,1.0,4.0,7.0,CÔNG TY TNHH KHẢI HOÀN,Miền Bắc,Bắc Ninh,112097754.0,0.6756733677452499,0.3985192812780539,False,Monitor Low,0.2693
KH-00651,1.0,4.0,7.0,CÔNG TY TNHH CHI THÀNH,Miền Bắc,Hưng Yên,57237756.0,0.6756733677452499,0.3985192812780539,False,Monitor Low,0.2693
KH-00741,0.0,0.0,3.0,HỘ KINH DOANH TÂY BẮC,Miền Trung,Thanh Hóa,2212963.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00728,0.0,0.0,3.0,HỘ KINH DOANH SƠN HÀ,Miền Bắc,Sơn La,37348325.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00734,0.0,0.0,3.0,CỬA HÀNG XE ĐẠP AN PHÁT,Miền Bắc,Hà Nội,17630551.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00737,0.0,0.0,3.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI VẠN LỢI,Miền Bắc,Lào Cai,31119344.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00738,0.0,0.0,3.0,CỬA HÀNG XE ĐẠP VĨNH PHÁT,Miền Trung,Thanh Hóa,2490741.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00732,0.0,0.0,3.0,CÔNG TY TNHH THƯƠNG MẠI TÂN TIẾN,Miền Bắc,Bắc Ninh,60828326.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00735,0.0,0.0,3.0,CỬA HÀNG XE ĐẠP PHÚC AN,Miền Bắc,Hà Nội,4018518.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00729,0.0,0.0,3.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,Miền Trung,Thanh Hóa,2583333.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00730,0.0,0.0,3.0,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,Miền Bắc,Phú Thọ,21107219.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00739,0.0,0.0,3.0,HỘ KINH DOANH KHẢI HOÀN,Miền Bắc,Cao Bằng,22149995.0,1.0,0.26761387649310914,True,New Dealer,0.2676
